"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2020","AQS","391450020","1","16","ug/m3 SC","15","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/02/2020","AQS","391450020","1","25","ug/m3 SC","23","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/03/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/04/2020","AQS","391450020","1","9","ug/m3 SC","8","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/05/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/06/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/07/2020","AQS","391450020","1","4","ug/m3 SC","4","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/08/2020","AQS","391450020","1","29","ug/m3 SC","27","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/09/2020","AQS","391450020","1","13","ug/m3 SC","12","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/10/2020","AQS","391450020","1","11","ug/m3 SC","10","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/11/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/12/2020","AQS","391450020","1","13","ug/m3 SC","12","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/13/2020","AQS","391450020","1","4","ug/m3 SC","4","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/14/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/15/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/16/2020","AQS","391450020","1","9","ug/m3 SC","8","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/17/2020","AQS","391450020","1","4","ug/m3 SC","4","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/18/2020","AQS","391450020","1","8","ug/m3 SC","7","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/19/2020","AQS","391450020","1","14","ug/m3 SC","13","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/20/2020","AQS","391450020","1","15","ug/m3 SC","14","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/21/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/22/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/23/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/24/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/25/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/26/2020","AQS","391450020","1","11","ug/m3 SC","10","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/27/2020","AQS","391450020","1","14","ug/m3 SC","13","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/28/2020","AQS","391450020","1","18","ug/m3 SC","17","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/29/2020","AQS","391450020","1","11","ug/m3 SC","10","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/30/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"03/31/2020","AQS","391450020","1","1","ug/m3 SC","1","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/01/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/02/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/03/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/04/2020","AQS","391450020","1","16","ug/m3 SC","15","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/05/2020","AQS","391450020","1","16","ug/m3 SC","15","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/06/2020","AQS","391450020","1","8","ug/m3 SC","7","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/07/2020","AQS","391450020","1","10","ug/m3 SC","9","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/08/2020","AQS","391450020","1","9","ug/m3 SC","8","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/09/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/10/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/11/2020","AQS","391450020","1","13","ug/m3 SC","12","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/12/2020","AQS","391450020","1","12","ug/m3 SC","11","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/13/2020","AQS","391450020","1","3","ug/m3 SC","3","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/14/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/15/2020","AQS","391450020","1","7","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/16/2020","AQS","391450020","1","8","ug/m3 SC","7","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/17/2020","AQS","391450020","1","7","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/18/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/19/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/20/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/21/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/22/2020","AQS","391450020","1","13","ug/m3 SC","12","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/23/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/24/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/25/2020","AQS","391450020","1","6","ug/m3 SC","6","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/26/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/27/2020","AQS","391450020","1","5","ug/m3 SC","5","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/28/2020","AQS","391450020","1","8","ug/m3 SC","7","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/29/2020","AQS","391450020","1","9","ug/m3 SC","8","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"04/30/2020","AQS","391450020","1","2","ug/m3 SC","2","Back Road","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.609338","-82.822512"
"01/01/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/02/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/03/2020","AQS","391450021","1","5","ug/m3 SC","5","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/04/2020","AQS","391450021","1","1","ug/m3 SC","1","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/05/2020","AQS","391450021","1","1","ug/m3 SC","1","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/06/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/07/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/08/2020","AQS","391450021","1","8","ug/m3 SC","7","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/09/2020","AQS","391450021","1","17","ug/m3 SC","16","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/10/2020","AQS","391450021","1","14","ug/m3 SC","13","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/11/2020","AQS","391450021","1","19","ug/m3 SC","18","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/12/2020","AQS","391450021","1","1","ug/m3 SC","1","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/13/2020","AQS","391450021","1","10","ug/m3 SC","9","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/14/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/15/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/16/2020","AQS","391450021","1","5","ug/m3 SC","5","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/17/2020","AQS","391450021","1","9","ug/m3 SC","8","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/18/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/19/2020","AQS","391450021","1","5","ug/m3 SC","5","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/20/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/21/2020","AQS","391450021","1","9","ug/m3 SC","8","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/22/2020","AQS","391450021","1","19","ug/m3 SC","18","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/23/2020","AQS","391450021","1","31","ug/m3 SC","29","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/24/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/25/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/26/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/27/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/28/2020","AQS","391450021","1","10","ug/m3 SC","9","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/29/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/30/2020","AQS","391450021","1","8","ug/m3 SC","7","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"01/31/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/01/2020","AQS","391450021","1","4","ug/m3 SC","4","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/02/2020","AQS","391450021","1","5","ug/m3 SC","5","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/03/2020","AQS","391450021","1","14","ug/m3 SC","13","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/04/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/05/2020","AQS","391450021","1","2","ug/m3 SC","2","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/06/2020","AQS","391450021","1","1","ug/m3 SC","1","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/07/2020","AQS","391450021","1","2","ug/m3 SC","2","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/08/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/09/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/10/2020","AQS","391450021","1","10","ug/m3 SC","9","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/11/2020","AQS","391450021","1","2","ug/m3 SC","2","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/12/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/13/2020","AQS","391450021","1","2","ug/m3 SC","2","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/14/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/15/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/16/2020","AQS","391450021","1","10","ug/m3 SC","9","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/17/2020","AQS","391450021","1","15","ug/m3 SC","14","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/18/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/19/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/20/2020","AQS","391450021","1","10","ug/m3 SC","9","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/21/2020","AQS","391450021","1","13","ug/m3 SC","12","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/22/2020","AQS","391450021","1","12","ug/m3 SC","11","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/23/2020","AQS","391450021","1","11","ug/m3 SC","10","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/24/2020","AQS","391450021","1","18","ug/m3 SC","17","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/25/2020","AQS","391450021","1","4","ug/m3 SC","4","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/26/2020","AQS","391450021","1","1","ug/m3 SC","1","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/27/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/28/2020","AQS","391450021","1","7","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"02/29/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/01/2020","AQS","391450021","1","17","ug/m3 SC","16","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/02/2020","AQS","391450021","1","22","ug/m3 SC","20","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/03/2020","AQS","391450021","1","8","ug/m3 SC","7","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/04/2020","AQS","391450021","1","9","ug/m3 SC","8","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/05/2020","AQS","391450021","1","12","ug/m3 SC","11","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/06/2020","AQS","391450021","1","4","ug/m3 SC","4","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/07/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/08/2020","AQS","391450021","1","13","ug/m3 SC","12","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/09/2020","AQS","391450021","1","29","ug/m3 SC","27","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/10/2020","AQS","391450021","1","19","ug/m3 SC","18","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/11/2020","AQS","391450021","1","8","ug/m3 SC","7","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/12/2020","AQS","391450021","1","13","ug/m3 SC","12","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/13/2020","AQS","391450021","1","6","ug/m3 SC","6","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/14/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
"03/15/2020","AQS","391450021","1","3","ug/m3 SC","3","Gallia Pike North","1","100.0000","81102","PM10 Total 0-10um STP","39020","Portsmouth, OH","39","Ohio","145","Scioto","38.600611","-82.829782"
