"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2020","AQS","390950008","2","1","ppb","1","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"03/30/2020","AQS","390950008","2","0","ppb","0","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"03/31/2020","AQS","390950008","2","1","ppb","1","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/01/2020","AQS","390950008","2","1","ppb","1","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/02/2020","AQS","390950008","2","1","ppb","1","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/03/2020","AQS","390950008","2","13","ppb","19","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/04/2020","AQS","390950008","2","5","ppb","7","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/05/2020","AQS","390950008","2","3","ppb","4","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/06/2020","AQS","390950008","2","3","ppb","4","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"04/07/2020","AQS","390950008","2","2","ppb","3","Collins Park WTP","23","96.0000","42401","Sulfur dioxide","45780","Toledo, OH","39","Ohio","095","Lucas","41.66343","-83.47583"
"01/01/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/02/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/03/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/04/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/05/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/06/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/07/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/08/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/09/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/10/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/11/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/12/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/13/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/14/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/15/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/16/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/17/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/18/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/19/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/20/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/21/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/22/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/23/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/24/2020","AQS","390990013","1","6","ppb","9","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/25/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/26/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/27/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/28/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/29/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/30/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"01/31/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/01/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/02/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/03/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/04/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/05/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/06/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/07/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/08/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/09/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/10/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/11/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/12/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/13/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/14/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/15/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/16/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/17/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/18/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/19/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/20/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/21/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/22/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/23/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/24/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/25/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/26/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/27/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/28/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"02/29/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/01/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/02/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/03/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/04/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/05/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/06/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/07/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/08/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/09/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/10/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/11/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/12/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/13/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/14/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/15/2020","AQS","390990013","1","1","ppb","1","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/16/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/17/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/18/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/19/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/20/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/21/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/22/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/23/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/24/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/25/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/26/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/27/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/28/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/29/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/30/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"03/31/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/01/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/02/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/03/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/04/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/05/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/06/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/07/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/08/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/09/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/10/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/11/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/12/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/13/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/14/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/15/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/16/2020","AQS","390990013","1","2","ppb","3","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/17/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/18/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/19/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/20/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/21/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/22/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/23/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/24/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/25/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/26/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/27/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/28/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/29/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"04/30/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"05/01/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"05/02/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"05/03/2020","AQS","390990013","1","4","ppb","6","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
"05/04/2020","AQS","390990013","1","3","ppb","4","Oakhill","23","96.0000","42401","Sulfur dioxide","49660","Youngstown-Warren-Boardman, OH-PA","39","Ohio","099","Mahoning","41.096188","-80.658867"
